127.0.0.1 - - [19/Aug/2020:13:37:39 +0800] "GET / HTTP/1.1" 404 1068
0:0:0:0:0:0:0:1 - - [19/Aug/2020:13:41:48 +0800] "POST /hrsys/dataForEchars HTTP/1.1" 200 253
0:0:0:0:0:0:0:1 - - [19/Aug/2020:13:41:59 +0800] "POST /hrsys/searchEmployee HTTP/1.1" 200 2399
0:0:0:0:0:0:0:1 - - [19/Aug/2020:13:42:02 +0800] "POST /hrsys/dataForEchars HTTP/1.1" 200 253
0:0:0:0:0:0:0:1 - - [19/Aug/2020:13:42:31 +0800] "POST /hrsys/searchUser HTTP/1.1" 200 688
0:0:0:0:0:0:0:1 - - [19/Aug/2020:13:42:32 +0800] "POST /hrsys/searchEmployee HTTP/1.1" 200 2399
0:0:0:0:0:0:0:1 - - [19/Aug/2020:13:42:33 +0800] "GET /hrsys/system/attendmgr.html HTTP/1.1" 200 3140
0:0:0:0:0:0:0:1 - - [19/Aug/2020:13:42:33 +0800] "GET /hrsys/resource/js/attendmgr.js HTTP/1.1" 200 1978
0:0:0:0:0:0:0:1 - - [19/Aug/2020:13:42:34 +0800] "POST /hrsys/searchAttend HTTP/1.1" 200 6717
0:0:0:0:0:0:0:1 - - [19/Aug/2020:13:42:34 +0800] "GET /hrsys/system/empsalary.html HTTP/1.1" 200 2001
0:0:0:0:0:0:0:1 - - [19/Aug/2020:13:42:34 +0800] "GET /hrsys/resource/js/empsalary.js HTTP/1.1" 200 3711
0:0:0:0:0:0:0:1 - - [19/Aug/2020:13:42:34 +0800] "POST /hrsys/searchEmpSalary HTTP/1.1" 200 784
0:0:0:0:0:0:0:1 - - [19/Aug/2020:13:42:41 +0800] "POST /hrsys/searchEmployee HTTP/1.1" 200 2399
0:0:0:0:0:0:0:1 - - [19/Aug/2020:13:43:37 +0800] "POST /hrsys/searchEmployee HTTP/1.1" 200 2399
0:0:0:0:0:0:0:1 - - [19/Aug/2020:13:43:39 +0800] "POST /hrsys/searchDept HTTP/1.1" 200 190
0:0:0:0:0:0:0:1 - - [19/Aug/2020:13:43:41 +0800] "POST /hrsys/searchEmployee HTTP/1.1" 200 2399
0:0:0:0:0:0:0:1 - - [19/Aug/2020:13:43:42 +0800] "POST /hrsys/searchDept HTTP/1.1" 200 190
0:0:0:0:0:0:0:1 - - [19/Aug/2020:13:43:44 +0800] "POST /hrsys/searchDept HTTP/1.1" 200 190
0:0:0:0:0:0:0:1 - - [19/Aug/2020:13:43:45 +0800] "POST /hrsys/searchDept HTTP/1.1" 200 190
0:0:0:0:0:0:0:1 - - [19/Aug/2020:13:43:46 +0800] "POST /hrsys/searchDept HTTP/1.1" 200 190
0:0:0:0:0:0:0:1 - - [19/Aug/2020:13:44:13 +0800] "POST /hrsys/searchUser HTTP/1.1" 200 688
0:0:0:0:0:0:0:1 - - [19/Aug/2020:13:44:18 +0800] "POST /hrsys/searchDict HTTP/1.1" 200 640
0:0:0:0:0:0:0:1 - - [19/Aug/2020:13:44:18 +0800] "POST /hrsys/searchDT HTTP/1.1" 200 106
0:0:0:0:0:0:0:1 - - [19/Aug/2020:13:44:28 +0800] "POST /hrsys/searchEmpSalary HTTP/1.1" 200 784
0:0:0:0:0:0:0:1 - - [19/Aug/2020:13:44:30 +0800] "POST /hrsys/searchAttend HTTP/1.1" 200 6717
0:0:0:0:0:0:0:1 - - [19/Aug/2020:13:44:32 +0800] "POST /hrsys/searchEmployee HTTP/1.1" 200 2399
0:0:0:0:0:0:0:1 - - [19/Aug/2020:13:44:33 +0800] "POST /hrsys/searchAttend HTTP/1.1" 200 6717
0:0:0:0:0:0:0:1 - - [19/Aug/2020:13:44:51 +0800] "POST /hrsys/searchAttend HTTP/1.1" 200 6717
0:0:0:0:0:0:0:1 - - [19/Aug/2020:13:44:53 +0800] "POST /hrsys/searchAttend HTTP/1.1" 200 6717
0:0:0:0:0:0:0:1 - - [19/Aug/2020:13:44:55 +0800] "POST /hrsys/searchAttend HTTP/1.1" 200 6717
0:0:0:0:0:0:0:1 - - [19/Aug/2020:13:44:57 +0800] "POST /hrsys/searchAttend HTTP/1.1" 200 6717
0:0:0:0:0:0:0:1 - - [19/Aug/2020:13:45:45 +0800] "GET /hrsys/index.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [19/Aug/2020:13:45:45 +0800] "GET /hrsys/resource/bootstrap/js/bootstrap.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [19/Aug/2020:13:45:45 +0800] "GET /hrsys/resource/js/jquery-3.5.1.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [19/Aug/2020:13:45:45 +0800] "GET /hrsys/resource/js/index.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [19/Aug/2020:13:45:45 +0800] "GET /hrsys/welcome.html HTTP/1.1" 200 1260
0:0:0:0:0:0:0:1 - - [19/Aug/2020:13:46:24 +0800] "GET /hrsys/index.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [19/Aug/2020:13:46:24 +0800] "GET /hrsys/resource/bootstrap/js/bootstrap.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [19/Aug/2020:13:46:24 +0800] "GET /hrsys/resource/js/index.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [19/Aug/2020:13:46:24 +0800] "GET /hrsys/resource/js/jquery-3.5.1.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [19/Aug/2020:13:46:24 +0800] "GET /hrsys/welcome.html HTTP/1.1" 200 1260
0:0:0:0:0:0:0:1 - - [19/Aug/2020:13:47:09 +0800] "POST /hrsys/searchEmployee HTTP/1.1" 200 2399
0:0:0:0:0:0:0:1 - - [19/Aug/2020:13:47:11 +0800] "POST /hrsys/searchAttend HTTP/1.1" 200 6717
0:0:0:0:0:0:0:1 - - [19/Aug/2020:13:47:12 +0800] "POST /hrsys/searchEmpSalary HTTP/1.1" 200 784
0:0:0:0:0:0:0:1 - - [19/Aug/2020:13:49:28 +0800] "GET /hrsys/index.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [19/Aug/2020:13:49:28 +0800] "GET /hrsys/resource/js/jquery-3.5.1.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [19/Aug/2020:13:49:28 +0800] "GET /hrsys/resource/js/index.js HTTP/1.1" 200 3519
0:0:0:0:0:0:0:1 - - [19/Aug/2020:13:49:28 +0800] "GET /hrsys/resource/bootstrap/js/bootstrap.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [19/Aug/2020:13:49:28 +0800] "GET /hrsys/system/empsalary.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [19/Aug/2020:13:49:28 +0800] "GET /hrsys/resource/image/favicon.ico HTTP/1.1" 200 1150
0:0:0:0:0:0:0:1 - - [19/Aug/2020:13:49:28 +0800] "GET /hrsys/resource/js/jquery-3.5.1.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [19/Aug/2020:13:49:28 +0800] "GET /hrsys/resource/bootstrap/js/bootstrap.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [19/Aug/2020:13:49:28 +0800] "GET /hrsys/resource/js/empsalary.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [19/Aug/2020:13:49:28 +0800] "GET /hrsys/resource/bootstrap-table/locale/bootstrap-table-zh-CN.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [19/Aug/2020:13:49:28 +0800] "GET /hrsys/resource/bootstrap-table/bootstrap-table.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [19/Aug/2020:13:49:29 +0800] "POST /hrsys/searchEmpSalary HTTP/1.1" 200 784
0:0:0:0:0:0:0:1 - - [19/Aug/2020:13:49:57 +0800] "GET /hrsys/index.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [19/Aug/2020:13:49:57 +0800] "GET /hrsys/resource/js/jquery-3.5.1.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [19/Aug/2020:13:49:57 +0800] "GET /hrsys/resource/bootstrap/js/bootstrap.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [19/Aug/2020:13:49:57 +0800] "GET /hrsys/resource/js/index.js HTTP/1.1" 200 3521
0:0:0:0:0:0:0:1 - - [19/Aug/2020:13:49:57 +0800] "GET /hrsys/system/empsalary.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [19/Aug/2020:13:49:57 +0800] "GET /hrsys/resource/js/jquery-3.5.1.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [19/Aug/2020:13:49:57 +0800] "GET /hrsys/resource/bootstrap/js/bootstrap.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [19/Aug/2020:13:49:57 +0800] "GET /hrsys/resource/bootstrap-table/bootstrap-table.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [19/Aug/2020:13:49:57 +0800] "GET /hrsys/resource/bootstrap-table/locale/bootstrap-table-zh-CN.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [19/Aug/2020:13:49:57 +0800] "GET /hrsys/resource/js/empsalary.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [19/Aug/2020:13:49:57 +0800] "GET /hrsys/resource/image/favicon.ico HTTP/1.1" 200 1150
0:0:0:0:0:0:0:1 - - [19/Aug/2020:13:49:58 +0800] "POST /hrsys/searchEmpSalary HTTP/1.1" 200 784
0:0:0:0:0:0:0:1 - - [19/Aug/2020:13:50:45 +0800] "GET /hrsys/index.html HTTP/1.1" 200 5157
0:0:0:0:0:0:0:1 - - [19/Aug/2020:13:50:45 +0800] "GET /hrsys/resource/js/jquery-3.5.1.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [19/Aug/2020:13:50:45 +0800] "GET /hrsys/resource/js/index.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [19/Aug/2020:13:50:45 +0800] "GET /hrsys/resource/bootstrap/js/bootstrap.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [19/Aug/2020:13:50:45 +0800] "GET /hrsys/system/empsalary.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [19/Aug/2020:13:50:45 +0800] "GET /hrsys/resource/js/jquery-3.5.1.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [19/Aug/2020:13:50:45 +0800] "GET /hrsys/resource/bootstrap/js/bootstrap.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [19/Aug/2020:13:50:45 +0800] "GET /hrsys/resource/bootstrap-table/locale/bootstrap-table-zh-CN.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [19/Aug/2020:13:50:45 +0800] "GET /hrsys/resource/js/empsalary.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [19/Aug/2020:13:50:45 +0800] "GET /hrsys/resource/bootstrap-table/bootstrap-table.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [19/Aug/2020:13:50:45 +0800] "GET /hrsys/resource/image/favicon.ico HTTP/1.1" 200 1150
0:0:0:0:0:0:0:1 - - [19/Aug/2020:13:50:46 +0800] "POST /hrsys/searchEmpSalary HTTP/1.1" 200 784
0:0:0:0:0:0:0:1 - - [19/Aug/2020:13:51:05 +0800] "GET /hrsys/index.html HTTP/1.1" 200 5153
0:0:0:0:0:0:0:1 - - [19/Aug/2020:13:51:05 +0800] "GET /hrsys/resource/js/jquery-3.5.1.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [19/Aug/2020:13:51:05 +0800] "GET /hrsys/resource/bootstrap/js/bootstrap.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [19/Aug/2020:13:51:05 +0800] "GET /hrsys/resource/js/index.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [19/Aug/2020:13:51:05 +0800] "GET /hrsys/system/empsalary.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [19/Aug/2020:13:51:06 +0800] "GET /hrsys/resource/image/favicon.ico HTTP/1.1" 200 1150
0:0:0:0:0:0:0:1 - - [19/Aug/2020:13:51:06 +0800] "GET /hrsys/resource/js/jquery-3.5.1.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [19/Aug/2020:13:51:06 +0800] "GET /hrsys/resource/bootstrap/js/bootstrap.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [19/Aug/2020:13:51:06 +0800] "GET /hrsys/resource/bootstrap-table/locale/bootstrap-table-zh-CN.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [19/Aug/2020:13:51:06 +0800] "GET /hrsys/resource/js/empsalary.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [19/Aug/2020:13:51:06 +0800] "GET /hrsys/resource/bootstrap-table/bootstrap-table.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [19/Aug/2020:13:51:06 +0800] "POST /hrsys/searchEmpSalary HTTP/1.1" 200 784
0:0:0:0:0:0:0:1 - - [19/Aug/2020:13:51:08 +0800] "GET /hrsys/resource/bootstrap/css/bootstrap.min.css HTTP/1.1" 200 121205
0:0:0:0:0:0:0:1 - - [19/Aug/2020:13:51:09 +0800] "GET /hrsys/resource/bootstrap/css/bootstrap.min.css.map HTTP/1.1" 200 542194
0:0:0:0:0:0:0:1 - - [19/Aug/2020:13:52:36 +0800] "GET /hrsys/index.html HTTP/1.1" 200 5258
0:0:0:0:0:0:0:1 - - [19/Aug/2020:13:52:36 +0800] "GET /hrsys/resource/js/index.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [19/Aug/2020:13:52:36 +0800] "GET /hrsys/resource/bootstrap/js/bootstrap.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [19/Aug/2020:13:52:36 +0800] "GET /hrsys/resource/js/jquery-3.5.1.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [19/Aug/2020:13:52:36 +0800] "GET /hrsys/resource/image/favicon.ico HTTP/1.1" 200 1150
0:0:0:0:0:0:0:1 - - [19/Aug/2020:13:52:36 +0800] "GET /hrsys/system/empsalary.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [19/Aug/2020:13:52:36 +0800] "GET /hrsys/resource/js/jquery-3.5.1.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [19/Aug/2020:13:52:36 +0800] "GET /hrsys/resource/bootstrap/js/bootstrap.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [19/Aug/2020:13:52:36 +0800] "GET /hrsys/resource/js/empsalary.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [19/Aug/2020:13:52:36 +0800] "GET /hrsys/resource/bootstrap-table/bootstrap-table.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [19/Aug/2020:13:52:36 +0800] "GET /hrsys/resource/bootstrap-table/locale/bootstrap-table-zh-CN.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [19/Aug/2020:13:52:36 +0800] "GET /hrsys/resource/bootstrap/css/bootstrap.min.css.map HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [19/Aug/2020:13:52:36 +0800] "POST /hrsys/searchEmpSalary HTTP/1.1" 200 784
0:0:0:0:0:0:0:1 - - [19/Aug/2020:13:52:50 +0800] "GET /hrsys/welcome.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [19/Aug/2020:13:53:24 +0800] "POST /hrsys/searchUser HTTP/1.1" 200 688
0:0:0:0:0:0:0:1 - - [19/Aug/2020:13:53:25 +0800] "POST /hrsys/searchDict HTTP/1.1" 200 640
0:0:0:0:0:0:0:1 - - [19/Aug/2020:13:53:25 +0800] "POST /hrsys/searchDT HTTP/1.1" 200 106
0:0:0:0:0:0:0:1 - - [19/Aug/2020:13:53:29 +0800] "POST /hrsys/searchDict HTTP/1.1" 200 520
0:0:0:0:0:0:0:1 - - [19/Aug/2020:13:53:31 +0800] "POST /hrsys/searchDict HTTP/1.1" 200 134
0:0:0:0:0:0:0:1 - - [19/Aug/2020:13:53:32 +0800] "POST /hrsys/searchDept HTTP/1.1" 200 190
0:0:0:0:0:0:0:1 - - [19/Aug/2020:13:53:33 +0800] "POST /hrsys/searchEmployee HTTP/1.1" 200 2399
0:0:0:0:0:0:0:1 - - [19/Aug/2020:13:53:34 +0800] "POST /hrsys/searchAttend HTTP/1.1" 200 6717
0:0:0:0:0:0:0:1 - - [19/Aug/2020:13:53:35 +0800] "POST /hrsys/searchEmpSalary HTTP/1.1" 200 784
0:0:0:0:0:0:0:1 - - [19/Aug/2020:13:53:37 +0800] "POST /hrsys/searchAttend HTTP/1.1" 200 6717
0:0:0:0:0:0:0:1 - - [19/Aug/2020:13:53:39 +0800] "POST /hrsys/searchEmpSalary HTTP/1.1" 200 784
0:0:0:0:0:0:0:1 - - [19/Aug/2020:13:53:41 +0800] "POST /hrsys/searchEmployee HTTP/1.1" 200 2399
0:0:0:0:0:0:0:1 - - [19/Aug/2020:13:53:42 +0800] "POST /hrsys/searchEmployee HTTP/1.1" 200 2399
0:0:0:0:0:0:0:1 - - [19/Aug/2020:13:53:43 +0800] "POST /hrsys/searchEmployee HTTP/1.1" 200 2399
0:0:0:0:0:0:0:1 - - [19/Aug/2020:13:54:18 +0800] "POST /hrsys/searchEmployee HTTP/1.1" 200 2399
0:0:0:0:0:0:0:1 - - [19/Aug/2020:13:54:25 +0800] "POST /hrsys/dataForEchars HTTP/1.1" 200 253
0:0:0:0:0:0:0:1 - - [19/Aug/2020:13:54:54 +0800] "GET /hrsys/welcome.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [19/Aug/2020:13:54:59 +0800] "POST /hrsys/searchUser HTTP/1.1" 200 688
0:0:0:0:0:0:0:1 - - [19/Aug/2020:13:56:10 +0800] "POST /hrsys/searchAttend HTTP/1.1" 200 6717
0:0:0:0:0:0:0:1 - - [19/Aug/2020:13:56:25 +0800] "GET /hrsys/resource/bootstrap/css/bootstrap.min.css.map HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [19/Aug/2020:13:56:42 +0800] "POST /hrsys/searchEmployee HTTP/1.1" 200 2399
0:0:0:0:0:0:0:1 - - [19/Aug/2020:13:56:43 +0800] "POST /hrsys/dataForEchars HTTP/1.1" 200 253
0:0:0:0:0:0:0:1 - - [19/Aug/2020:13:57:27 +0800] "GET /hrsys/resource/bootstrap/css/bootstrap.min.css.map HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [19/Aug/2020:13:58:13 +0800] "GET /hrsys/index.html HTTP/1.1" 200 5258
0:0:0:0:0:0:0:1 - - [19/Aug/2020:13:58:13 +0800] "GET /hrsys/resource/js/jquery-3.5.1.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [19/Aug/2020:13:58:13 +0800] "GET /hrsys/resource/js/index.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [19/Aug/2020:13:58:13 +0800] "GET /hrsys/resource/bootstrap/js/bootstrap.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [19/Aug/2020:13:58:13 +0800] "GET /hrsys/analyze/attend.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [19/Aug/2020:13:58:13 +0800] "GET /hrsys/resource/bootstrap/js/bootstrap.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [19/Aug/2020:13:58:13 +0800] "GET /hrsys/resource/js/jquery-3.5.1.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [19/Aug/2020:13:58:13 +0800] "GET /hrsys/resource/echarts/echarts.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [19/Aug/2020:13:58:13 +0800] "GET /hrsys/resource/js/attend.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [19/Aug/2020:13:58:13 +0800] "GET /hrsys/resource/bootstrap-table/bootstrap-table.min.js HTTP/1.1" 304 -
